volt1_mean,volt1_std,volt1_min,volt1_max,volt1_slope,volt1_spectral_entropy,volt2_mean,volt2_std,volt2_min,volt2_max,volt2_slope,volt2_spectral_entropy,amp1_mean,amp1_std,amp1_min,amp1_max,amp1_slope,amp1_spectral_entropy,amp2_mean,amp2_std,amp2_min,amp2_max,amp2_slope,amp2_spectral_entropy,E1_FFlow_mean,E1_FFlow_std,E1_FFlow_min,E1_FFlow_max,E1_FFlow_slope,E1_FFlow_spectral_entropy,E1_OilT_mean,E1_OilT_std,E1_OilT_min,E1_OilT_max,E1_OilT_slope,E1_OilT_spectral_entropy,E1_OilP_mean,E1_OilP_std,E1_OilP_min,E1_OilP_max,E1_OilP_slope,E1_OilP_spectral_entropy,E1_CHT1_mean,E1_CHT1_std,E1_CHT1_min,E1_CHT1_max,E1_CHT1_slope,E1_CHT1_spectral_entropy,E1_CHT2_mean,E1_CHT2_std,E1_CHT2_min,E1_CHT2_max,E1_CHT2_slope,E1_CHT2_spectral_entropy,E1_CHT3_mean,E1_CHT3_std,E1_CHT3_min,E1_CHT3_max,E1_CHT3_slope,E1_CHT3_spectral_entropy,E1_CHT4_mean,E1_CHT4_std,E1_CHT4_min,E1_CHT4_max,E1_CHT4_slope,E1_CHT4_spectral_entropy,E1_EGT1_mean,E1_EGT1_std,E1_EGT1_min,E1_EGT1_max,E1_EGT1_slope,E1_EGT1_spectral_entropy,E1_EGT2_mean,E1_EGT2_std,E1_EGT2_min,E1_EGT2_max,E1_EGT2_slope,E1_EGT2_spectral_entropy,E1_EGT3_mean,E1_EGT3_std,E1_EGT3_min,E1_EGT3_max,E1_EGT3_slope,E1_EGT3_spectral_entropy,E1_EGT4_mean,E1_EGT4_std,E1_EGT4_min,E1_EGT4_max,E1_EGT4_slope,E1_EGT4_spectral_entropy,label
27.838772,0.131187,27.483249,28.130947,0.000328,0.924524,27.771342,0.149661,27.478924,28.146924,0.000514,0.860286,44.612958,1.672137,40.703092,49.604717,-0.000123,0.897688,42.345817,1.474437,38.976488,45.518158,0.006672,0.923239,13.740736,0.289457,13.092011,14.614147,-0.000417,0.894856,97.296856,2.518489,92.260267,102.366030,0.091910,0.489183,46.585734,1.089231,43.960948,49.039093,-0.015933,0.838041,229.425787,1.377985,226.538296,232.665835,0.006545,0.884311,219.409566,1.373111,216.260655,222.846487,0.005143,0.918262,230.501833,1.419183,227.349254,233.644441,-0.007244,0.897509,217.437005,1.590629,213.914050,221.391634,-0.001446,0.860411,791.949081,5.128156,775.643226,802.568682,-0.008097,0.890551,771.891597,5.110838,758.764791,786.276076,0.032002,0.866939,791.299453,4.947589,779.608989,804.132377,-0.067027,0.857137,769.914567,5.130613,755.797892,782.686815,-0.012154,0.897527,exhaust_valve_leak
27.839697,0.149108,27.483249,28.316206,0.000535,0.928893,27.774226,0.140621,27.478924,28.113967,0.000166,0.903763,44.620445,1.633430,40.703092,48.807039,-0.004753,0.894693,42.247771,1.527256,38.976488,45.518158,-0.001552,0.913517,13.780622,0.300906,13.063388,14.614147,0.001127,0.894800,99.725940,2.138146,95.480393,104.659848,0.075265,0.537148,46.126000,1.143364,43.308051,48.795082,-0.019187,0.836247,229.551657,1.267586,227.057325,232.665835,0.001358,0.904595,219.433911,1.390233,214.826484,222.846487,0.000442,0.892378,230.453081,1.438977,227.349254,233.644441,-0.002000,0.888495,217.378312,1.602323,213.914050,221.391634,-0.001673,0.869214,791.944045,4.883737,775.643226,802.174381,0.020872,0.879976,772.599414,4.854939,762.995941,786.276076,0.001268,0.891824,788.096719,6.110743,772.471449,804.132377,-0.122705,0.817347,769.188717,4.682126,757.936532,781.460494,0.012234,0.841572,exhaust_valve_leak
27.858443,0.157984,27.483249,28.316206,-0.000286,0.904447,27.792084,0.141077,27.489395,28.081582,-0.000286,0.896321,44.499164,1.458620,40.918156,48.807039,0.000187,0.904810,42.073082,1.627228,38.366101,45.892470,-0.009182,0.862783,13.808840,0.297561,13.063388,14.608848,0.001434,0.860728,101.747222,1.699269,97.740333,105.105953,0.055747,0.594042,45.706357,1.004894,43.308051,47.812984,-0.010578,0.885411,229.688196,1.391208,226.614825,233.271773,0.000518,0.898096,219.409176,1.503663,214.826484,223.114825,-0.003273,0.896809,230.391658,1.468001,227.507968,234.451792,-0.000665,0.877715,217.555056,1.478540,214.363719,221.817009,0.007716,0.885571,791.772001,4.894939,775.643226,802.174381,0.005502,0.881534,772.571214,4.950659,760.938623,786.276076,0.007001,0.916079,783.989751,6.905981,766.278413,801.520126,-0.165492,0.730093,769.288252,4.722605,760.480992,779.776803,-0.024300,0.851570,exhaust_valve_leak
27.845584,0.164577,27.443680,28.316206,-0.000451,0.899979,27.780103,0.137484,27.425711,28.068596,-0.000122,0.860670,44.418317,1.587302,40.034292,47.353389,-0.007163,0.851911,41.931748,1.470205,38.366101,45.892470,0.002051,0.914925,13.857815,0.284336,13.063388,14.608848,-0.000377,0.895970,103.182145,1.399309,99.785678,105.656687,0.043385,0.681838,45.489576,1.010724,42.884298,47.791242,-0.001939,0.844363,229.601891,1.366363,226.614825,233.271773,-0.003120,0.885078,219.391811,1.536704,214.826484,223.114825,0.000718,0.903438,230.461834,1.445338,227.183864,234.451792,-0.002650,0.911547,217.521762,1.450884,214.363719,221.817009,-0.001843,0.885639,792.129411,5.091423,780.784737,806.391881,0.021787,0.898381,772.448957,4.794283,760.938623,785.386045,-0.012675,0.868906,776.943290,9.643042,747.655550,795.106283,-0.252003,0.659515,768.964721,5.406985,756.547335,785.634735,0.004013,0.890276,exhaust_valve_leak
27.851969,0.160529,27.443680,28.255895,-0.000345,0.888377,27.778562,0.151747,27.405686,28.116172,-0.000237,0.894150,44.332798,1.604187,40.034292,47.521721,-0.008292,0.897599,42.022887,1.406025,38.366101,45.892470,0.004192,0.897238,13.813684,0.278090,13.222428,14.379828,-0.001808,0.899738,104.460699,1.226997,101.759156,107.184253,0.036736,0.690038,45.338978,1.005455,42.884298,47.791242,-0.002593,0.852180,229.510904,1.427583,225.472355,233.271773,-0.011090,0.874473,219.349065,1.455415,215.740186,223.114825,-0.001610,0.858809,230.523668,1.414811,227.183864,234.451792,0.007872,0.913332,217.688047,1.454988,215.201974,221.817009,-0.000354,0.889308,791.726331,5.202100,780.784737,806.391881,0.014846,0.918400,772.531384,5.064537,760.938623,789.150777,-0.003597,0.887514,770.439654,11.007407,739.401411,788.148840,-0.233521,0.556293,768.879384,5.723267,756.547335,785.634735,0.004642,0.913995,exhaust_valve_leak
27.851530,0.147750,27.443680,28.253865,-0.000081,0.876134,27.755400,0.154071,27.294554,28.116172,-0.000717,0.873046,44.372575,1.564411,40.034292,47.521721,0.001548,0.914633,42.204162,1.380926,38.783939,46.784262,0.000562,0.921197,13.778689,0.255796,13.234124,14.343378,-0.001727,0.908835,105.335552,1.046652,103.008785,107.803346,0.026812,0.755892,45.231354,0.974855,42.884298,47.791242,-0.001362,0.843795,229.470405,1.358562,225.472355,233.942918,0.006798,0.842583,219.537381,1.405426,216.463008,223.025892,0.005019,0.915681,230.454819,1.384564,227.183864,233.331626,-0.005887,0.880104,217.558693,1.502396,214.186486,221.654046,0.003598,0.899257,791.986860,5.360331,778.326547,806.391881,-0.009234,0.886791,772.015658,5.896929,753.792681,789.150777,-0.023329,0.871967,760.740487,13.487397,726.250053,784.572425,-0.291276,0.572639,769.767252,5.747763,756.547335,785.634735,0.019487,0.904512,exhaust_valve_leak
27.863291,0.144964,27.575509,28.253865,0.000042,0.891228,27.750938,0.154606,27.294554,28.116172,-0.000588,0.889209,44.523771,1.474808,40.279109,47.521721,0.002810,0.855063,42.274710,1.363328,38.783939,46.784262,-0.001734,0.877107,13.745897,0.260319,13.234124,14.343378,0.000572,0.899224,106.153734,1.004453,103.473804,108.377101,0.020487,0.854262,45.103863,0.921971,43.004547,47.187503,-0.001114,0.900472,229.510934,1.368180,225.472355,233.942918,0.002915,0.851520,219.518733,1.517127,214.733557,223.391870,0.001109,0.875174,230.538128,1.466579,227.480688,235.197342,-0.004703,0.911806,217.430459,1.642760,213.846454,221.654046,-0.010640,0.882088,791.284060,4.978629,778.326547,800.574957,0.007156,0.893661,772.002136,5.926751,753.792681,789.150777,-0.005007,0.873512,755.812322,13.504337,726.250053,781.853023,-0.166581,0.510963,769.446588,5.140389,758.495905,784.305892,0.002899,0.901417,exhaust_valve_leak
27.864017,0.142746,27.554716,28.236988,0.000085,0.884908,27.753191,0.150012,27.294554,28.131288,0.000650,0.891743,44.664425,1.367690,41.299168,48.536044,0.000136,0.787695,42.378037,1.396058,38.783939,46.784262,0.000908,0.906842,13.780578,0.274679,13.162948,14.425472,0.001097,0.912506,106.646510,0.947690,104.791007,108.776160,0.018823,0.831276,44.943424,0.967046,42.841986,47.146550,-0.009310,0.889426,229.670230,1.477324,226.339075,233.942918,-0.001244,0.881652,219.661080,1.566123,214.733557,223.391870,-0.004501,0.887585,230.570173,1.500458,227.283883,235.197342,0.008313,0.900060,217.178537,1.485202,213.846454,220.300372,-0.003519,0.900243,792.097544,5.328157,778.326547,802.482501,0.036642,0.874229,771.414471,5.749362,753.792681,783.689253,0.000253,0.899094,747.738081,14.381855,715.903624,775.417197,-0.163660,0.479737,769.828375,5.061087,760.399102,784.305892,-0.013476,0.875376,exhaust_valve_leak
27.844866,0.147012,27.554716,28.236988,-0.001214,0.892618,27.781190,0.151096,27.426121,28.131288,0.000484,0.923094,44.711592,1.480514,41.299168,48.536044,0.000517,0.850594,42.373368,1.266531,39.062413,45.168179,-0.000099,0.859086,13.798452,0.303751,13.162948,14.425472,-0.000161,0.891150,107.168551,0.869347,105.003358,108.862823,0.013090,0.888102,44.873742,0.975351,42.841986,47.146550,-0.005444,0.912506,229.540335,1.485230,225.696415,233.191002,-0.005204,0.921706,219.429525,1.510674,214.733557,223.391870,-0.004260,0.900846,230.725724,1.613079,227.283883,235.197342,-0.005118,0.889138,217.246264,1.653494,212.832293,221.933169,0.015661,0.910589,791.924638,5.153603,779.509685,803.988436,0.023753,0.892615,772.283234,5.390389,760.216403,788.106110,0.014680,0.900521,746.961825,15.189787,715.903624,775.417197,-0.091586,0.489176,769.703607,4.506888,760.399102,781.617191,0.039468,0.881224,exhaust_valve_leak
27.813972,0.151139,27.496612,28.148001,-0.001424,0.875415,27.776541,0.159839,27.426121,28.131288,-0.000498,0.897903,44.543092,1.549021,40.923130,48.536044,-0.009276,0.884131,42.376645,1.355393,39.062413,45.560706,-0.004734,0.861919,13.836828,0.313682,13.162948,14.523978,0.000318,0.875917,107.461603,0.858261,105.343430,108.991772,0.010757,0.876753,44.858749,1.013458,42.841986,47.246495,0.004265,0.897852,229.518171,1.615193,225.696415,233.776440,-0.006450,0.887587,219.616415,1.411407,215.261506,222.732650,0.004473,0.877886,230.722112,1.565073,227.283883,234.338771,-0.007035,0.873699,217.443620,1.516383,212.832293,221.933169,0.008264,0.905864,792.306008,5.005636,779.509685,803.988436,-0.018513,0.914879,772.125380,5.476572,760.216403,788.106110,0.001243,0.923244,741.619952,16.061844,709.790998,773.771053,-0.047798,0.474196,770.311566,4.474447,760.523436,783.301244,0.004044,0.921453,exhaust_valve_leak
27.806244,0.139850,27.496612,28.122850,0.000603,0.889489,27.769877,0.154165,27.474274,28.087935,-0.000664,0.867614,44.535092,1.562579,40.923130,48.054324,-0.002543,0.865266,42.392326,1.376423,39.062413,45.560706,0.003809,0.844327,13.828101,0.304560,13.198808,14.523978,0.000154,0.847786,107.816824,0.849819,105.343430,109.703903,0.010439,0.937503,44.873218,0.977828,43.010367,47.246495,-0.002044,0.876768,229.522370,1.554963,225.696415,233.776440,0.007200,0.883617,219.593491,1.415208,215.261506,222.732650,0.002919,0.834047,230.562725,1.546153,227.436498,233.988649,-0.005884,0.894114,217.466414,1.666037,212.832293,221.933169,-0.006365,0.925458,792.368535,4.912256,779.509685,808.261220,0.042146,0.909427,772.526592,5.445078,760.216403,788.106110,-0.033914,0.918400,744.034910,16.153648,709.790998,773.771053,-0.006305,0.431185,770.140332,4.418190,757.455438,783.301244,-0.028820,0.902479,exhaust_valve_leak
27.824864,0.157381,27.496612,28.263970,0.001447,0.889316,27.762559,0.144420,27.474274,28.057139,0.000830,0.835815,44.074568,1.670528,38.625887,47.403137,-0.013828,0.922507,42.048195,1.592902,39.369056,46.778683,-0.019333,0.876257,13.711950,0.413790,12.652425,14.533099,-0.007608,0.811283,108.007884,0.801118,105.343430,109.997351,0.006042,0.864071,44.937102,0.980607,43.010367,47.327618,0.004756,0.870455,229.447087,1.710166,225.015643,233.776440,-0.004318,0.891033,219.519956,1.428736,215.411071,222.732650,-0.018273,0.888401,230.379258,1.444438,227.443206,233.379923,-0.011179,0.905065,217.252750,1.449770,214.031975,220.861578,-0.008616,0.906273,790.256711,6.019242,775.027083,808.261220,-0.116596,0.746670,770.217597,6.199375,751.907598,787.315724,-0.102538,0.838897,738.425107,17.805504,707.788529,771.119007,-0.115381,0.489099,768.791076,5.376482,750.133826,783.301244,-0.077202,0.896813,exhaust_valve_leak
27.881346,0.162101,27.536928,28.263970,0.001847,0.818753,27.803654,0.147920,27.492633,28.184678,0.001457,0.882783,43.245257,2.068682,37.781388,47.235719,-0.050558,0.780737,40.766003,2.317466,34.963196,46.778683,-0.067228,0.641233,13.216438,0.731957,11.473521,14.533099,-0.023870,0.495798,108.033450,0.734722,106.023291,109.997351,-0.005472,0.884464,45.247744,1.119346,43.106096,47.915523,0.022995,0.837183,228.678119,2.038485,222.927904,232.784312,-0.044082,0.863707,218.418833,1.940389,213.613690,222.671540,-0.050416,0.771053,229.229448,2.189174,221.751717,233.367119,-0.052682,0.772184,216.310147,1.901077,212.170117,220.154604,-0.040951,0.749072,783.683432,10.569586,755.744013,808.261220,-0.357590,0.569579,763.879215,10.196139,741.328778,787.315724,-0.337957,0.577544,734.445429,18.606398,690.961667,771.119007,-0.351753,0.493373,761.550140,10.692648,736.757055,778.722802,-0.347817,0.460949,exhaust_valve_leak
27.830634,0.149679,27.465363,28.157674,-0.001321,0.856295,27.778751,0.141865,27.451831,28.086022,-0.000706,0.897091,44.575345,1.990804,40.632025,48.421059,0.023440,0.839403,42.423195,1.886300,37.461598,46.792476,0.023605,0.748981,13.894656,0.514027,12.413463,14.847429,0.009011,0.605584,77.797931,6.726452,65.428616,88.321629,0.256821,0.415573,49.299350,1.708883,45.915097,54.399943,-0.052807,0.652869,228.086040,2.322903,221.957638,232.740511,0.068415,0.635627,218.041462,2.422923,212.133211,223.528479,0.066513,0.641737,229.019485,2.545767,223.063086,234.229462,0.074813,0.638600,216.075829,2.443870,210.755274,221.563421,0.071572,0.606701,793.136097,10.178291,764.782511,815.202432,0.208726,0.533305,772.527990,9.550474,747.898849,789.577570,0.190234,0.528439,794.082724,9.380814,770.967559,811.716772,0.193427,0.563818,770.053110,10.458486,741.679306,788.769534,0.235702,0.519053,exhaust_valve_leak
27.841869,0.158055,27.465363,28.264471,0.002335,0.823636,27.758163,0.140544,27.451831,28.040775,0.000231,0.893399,44.853967,1.664072,40.632025,48.421059,-0.017095,0.874493,42.770283,1.509045,39.573606,46.792476,-0.017091,0.861677,14.034833,0.329086,13.318179,14.845267,-0.006422,0.827804,84.647260,5.281135,73.826855,93.256148,0.200028,0.446803,48.113575,1.182553,44.846817,50.755052,-0.025074,0.792578,229.330865,1.476986,226.201169,232.740511,0.011847,0.858871,219.549487,1.743767,214.491129,223.528479,0.022657,0.862283,230.508364,1.705968,226.563374,234.229462,0.020339,0.876149,217.596199,1.680982,214.330180,221.563421,0.020090,0.891785,796.381953,5.959674,783.500545,815.202432,-0.137648,0.774982,775.561638,5.792381,759.516336,789.577570,-0.121809,0.765005,796.533536,6.273550,779.515728,811.716772,-0.132574,0.822253,773.782524,5.722744,762.041729,788.769534,-0.126979,0.840930,exhaust_valve_leak
27.872452,0.144237,27.489391,28.264471,0.001036,0.887868,27.750235,0.153202,27.363962,28.040775,-0.001044,0.885806,44.428800,1.609537,40.632025,48.171452,-0.012181,0.888850,42.278004,1.222507,39.643986,44.756420,-0.008341,0.882239,13.866254,0.264888,13.264138,14.473450,-0.004304,0.905574,89.952593,4.102978,81.647859,96.988585,0.154127,0.459762,47.431921,1.152388,44.369619,50.170026,-0.019445,0.881087,229.605958,1.474981,226.761869,232.740511,-0.006842,0.847306,219.736340,1.594601,215.190190,223.528479,-0.009371,0.899036,230.896142,1.486382,227.959269,235.506823,-0.005569,0.877021,217.734332,1.613930,214.477961,222.534549,-0.011063,0.925260,793.267975,5.832044,777.496763,807.621717,-0.071307,0.907449,773.186003,5.302503,759.516336,785.355062,-0.049813,0.856350,793.589822,6.060937,778.698615,811.716772,-0.084694,0.848455,770.304375,4.895908,756.801842,788.769534,-0.094085,0.836314,exhaust_valve_leak
27.882093,0.143309,27.525916,28.264471,-0.001189,0.875981,27.743923,0.145393,27.363962,28.114567,0.000114,0.859624,44.158965,1.306863,40.883622,47.614643,-0.004187,0.893887,42.132866,1.180315,39.643986,45.578405,0.002852,0.917973,13.810291,0.249980,12.983266,14.473450,-0.000511,0.893522,94.117240,3.300060,87.975731,99.977515,0.123204,0.462523,46.896652,1.161485,44.087936,49.120799,-0.023135,0.861822,229.603495,1.459643,226.048576,232.785037,0.010449,0.825736,219.680656,1.537254,215.966255,223.219145,-0.013759,0.864241,230.867523,1.346686,228.406595,235.506823,0.000165,0.889845,217.528332,1.639752,214.029692,222.534549,-0.010665,0.888570,792.022616,5.735163,777.496763,807.641499,-0.007113,0.913021,772.345840,5.403052,759.516336,783.639071,-0.005039,0.851406,790.417977,6.221219,773.912705,805.483858,-0.092701,0.880169,769.424823,4.757812,754.419535,782.808784,-0.014133,0.868900,exhaust_valve_leak
27.856906,0.135405,27.525916,28.236288,-0.000201,0.902903,27.743847,0.147147,27.363962,28.114567,0.000351,0.884258,44.229058,1.283395,40.883622,47.288537,0.006371,0.903020,42.220288,1.247380,39.662394,45.578405,0.008816,0.904665,13.780080,0.270382,12.983266,14.354136,0.001017,0.905002,97.296077,2.564890,91.172990,101.817767,0.093329,0.511404,46.513666,1.061217,44.087936,49.120799,-0.012889,0.887844,229.578193,1.491240,226.048576,232.785037,0.000658,0.881916,219.390441,1.490618,215.966255,223.651904,-0.003267,0.874968,230.842374,1.433255,228.062908,235.506823,0.000021,0.893198,217.386035,1.504569,214.029692,222.534549,0.004726,0.900931,791.892238,6.060328,777.496763,807.641499,0.020210,0.878971,772.147801,5.296138,760.913044,784.191623,-0.003637,0.908284,787.940929,6.358184,773.184655,804.802681,-0.106746,0.821948,769.289736,4.768657,754.419535,780.155024,0.033403,0.900133,exhaust_valve_leak
27.842637,0.140070,27.445144,28.236288,-0.000365,0.880725,27.748133,0.137292,27.383596,28.114567,-0.000510,0.895687,44.448596,1.218717,41.194028,47.288537,0.008723,0.846919,42.291408,1.459132,38.185804,45.578405,0.000104,0.885139,13.834026,0.296788,12.983266,14.608242,0.002190,0.893049,99.791704,1.942851,95.702207,103.481281,0.068803,0.497939,46.126521,0.991604,43.778417,48.432884,-0.009717,0.888459,229.320306,1.536785,226.012183,232.785037,-0.016646,0.904893,219.412568,1.490035,215.966255,223.651904,-0.006281,0.873351,230.684244,1.464244,227.554905,234.682420,-0.005435,0.921168,217.499199,1.410642,213.747628,220.797179,0.003143,0.860387,791.899843,5.819292,777.186267,807.641499,0.002233,0.814769,772.396320,5.129210,760.913044,784.191623,0.026835,0.910423,782.394561,8.255621,759.866438,798.859223,-0.198983,0.741882,770.027655,5.060653,754.419535,780.846958,-0.001584,0.827092,exhaust_valve_leak
27.854185,0.134169,27.445144,28.222840,0.000397,0.900019,27.761167,0.139561,27.383596,28.066482,0.000833,0.886700,44.470666,1.208072,40.819379,46.876234,-0.005835,0.903384,42.265843,1.543531,38.185804,45.506302,-0.005196,0.872934,13.827693,0.316610,13.046727,14.608242,0.000778,0.886099,101.617855,1.643679,97.277231,104.635057,0.055155,0.629099,45.784175,0.978054,43.778417,48.432884,-0.017203,0.860959,228.976477,1.446422,225.608771,232.619197,-0.007142,0.914548,219.466024,1.488529,215.559273,223.651904,0.001819,0.827249,230.681847,1.641769,227.371039,235.143409,0.006486,0.871278,217.575460,1.339037,213.747628,220.267670,-0.001664,0.864882,792.102852,5.551168,777.186267,805.846175,0.003486,0.844141,772.389052,5.609291,753.664313,788.183294,0.013679,0.897013,777.570683,8.986956,756.095675,798.859223,-0.207901,0.655891,769.849256,4.975776,757.736425,780.846958,-0.003145,0.874751,exhaust_valve_leak
27.850255,0.134488,27.445144,28.222840,0.000336,0.883677,27.752681,0.140617,27.383596,28.021173,-0.000074,0.882599,44.511478,1.390173,40.819379,48.535907,-0.001148,0.897436,42.107301,1.563645,38.185804,45.506302,-0.001991,0.877344,13.850142,0.308115,13.004561,14.608242,-0.000331,0.852579,103.095261,1.353645,99.263019,105.903803,0.041695,0.707372,45.523232,0.852948,43.433917,47.457678,-0.002599,0.874740,229.138228,1.570097,225.608771,233.022813,0.011903,0.886467,219.472434,1.599321,215.559273,223.197899,0.000006,0.893024,230.593320,1.694406,227.242833,235.143409,0.005341,0.866011,217.424676,1.363369,213.747628,220.232529,-0.002601,0.872278,791.856948,5.125006,777.186267,803.546266,0.000872,0.860000,772.187678,5.655703,753.664313,788.183294,-0.026836,0.885050,769.100558,11.034926,739.435801,788.331449,-0.254680,0.569266,769.581676,5.215479,757.736425,780.846958,-0.007483,0.904755,exhaust_valve_leak
27.850425,0.140542,27.512091,28.222840,-0.000674,0.898375,27.768222,0.160166,27.352249,28.158488,-0.000687,0.881770,44.616217,1.465892,40.819379,48.535907,0.013094,0.899641,42.151697,1.524467,38.682462,45.648441,0.002126,0.871398,13.848956,0.312995,13.004561,14.849989,0.001703,0.864475,104.255857,1.209478,101.563296,106.939974,0.034540,0.692660,45.519372,0.901185,43.261321,48.299042,0.006797,0.905692,229.404242,1.720920,225.608771,233.390525,0.010275,0.911952,219.338510,1.561452,215.559273,223.197899,-0.006951,0.916295,230.682030,1.677577,227.242833,235.143409,-0.005074,0.901944,217.518317,1.532934,213.902372,221.049776,0.005029,0.899595,792.311585,4.918518,781.008029,804.597207,0.006991,0.870103,771.891981,6.314178,753.664313,788.183294,0.001129,0.875132,763.471821,12.470072,734.594065,787.053892,-0.236641,0.596508,769.444643,5.208226,750.251894,780.693464,-0.001210,0.864039,exhaust_valve_leak
27.859274,0.144410,27.512091,28.239762,0.001275,0.918798,27.757771,0.153824,27.352249,28.158488,0.000269,0.927357,44.740687,1.507432,41.707411,48.535907,-0.002787,0.899034,42.091340,1.464378,39.193878,45.648441,-0.001642,0.885881,13.828286,0.305129,12.941392,14.849989,-0.001182,0.880480,105.243101,1.120868,101.827720,108.236040,0.028883,0.761392,45.453005,0.994828,43.071419,48.299042,-0.008998,0.869479,229.524939,1.927342,224.949280,233.872773,-0.002269,0.859905,219.289115,1.523808,215.902812,223.197899,0.004700,0.908913,230.519881,1.450761,227.242833,233.892598,-0.003877,0.888077,217.492672,1.518500,213.834752,221.883062,0.002527,0.872249,791.984957,4.763072,781.008029,804.597207,-0.000917,0.883868,771.824737,5.742753,759.641251,784.492898,0.006903,0.845049,754.451733,13.347722,727.726772,779.310573,-0.230109,0.552227,769.657920,5.109564,750.251894,780.693464,0.016478,0.886291,exhaust_valve_leak
27.855212,0.149420,27.512091,28.239762,0.000115,0.921003,27.781292,0.150656,27.352249,28.158488,-0.000104,0.893233,44.602594,1.441330,40.628328,48.101671,-0.009543,0.898788,42.150971,1.373301,38.485827,45.648441,-0.000967,0.873619,13.814358,0.300654,12.941392,14.849989,-0.000666,0.896728,106.020501,0.924941,102.937044,108.236040,0.020412,0.831515,45.379116,1.070430,43.071419,48.299042,-0.006429,0.892968,229.529871,1.920069,224.949280,234.324621,0.009920,0.862757,219.362713,1.370453,216.616908,222.077052,0.009749,0.914674,230.463207,1.332696,227.934808,233.892598,-0.011490,0.842019,217.521190,1.532484,213.834752,221.883062,-0.012073,0.885700,792.274832,4.684660,782.725974,804.597207,-0.012336,0.903225,772.025950,5.512967,759.641251,784.492898,-0.011671,0.844876,751.283870,13.920594,720.431463,778.750947,-0.130409,0.502304,769.960488,5.154084,750.251894,779.682614,0.007391,0.892886,exhaust_valve_leak
27.870449,0.156667,27.502525,28.239762,-0.000608,0.920062,27.782059,0.131336,27.465661,28.056425,0.000085,0.870027,44.501530,1.456349,40.628328,48.101671,0.003391,0.922014,42.135658,1.390321,38.485827,45.922561,0.005769,0.868199,13.768278,0.290168,12.941392,14.336295,0.000328,0.885142,106.614214,0.857469,104.128736,108.973687,0.014066,0.865295,45.129827,1.043302,43.071419,47.599881,-0.001025,0.900614,229.419771,1.727878,224.949280,234.324621,0.002602,0.842237,219.536192,1.495494,216.616908,223.497897,-0.001880,0.888569,230.366470,1.366783,227.663697,233.667283,-0.008483,0.865559,217.417816,1.419556,213.834752,221.883062,-0.000121,0.873992,792.586715,4.591985,782.725974,803.513869,0.033719,0.844318,771.770981,4.797173,760.369650,781.305569,-0.007089,0.891962,745.318229,14.403145,719.589157,773.382947,-0.093526,0.461211,769.920986,4.934304,757.210083,779.682614,-0.012744,0.886649,exhaust_valve_leak
27.825377,0.164654,27.420270,28.186327,-0.001026,0.940481,27.795153,0.138038,27.465661,28.113723,0.000066,0.869309,44.505981,1.392006,40.628328,47.176021,0.001857,0.875749,42.215846,1.519500,38.485827,45.922561,0.000534,0.890980,13.788105,0.294364,13.029814,14.359054,-0.000526,0.849669,107.063032,0.860083,105.029330,109.173740,0.013174,0.904003,45.087241,0.981694,43.151401,47.599881,-0.006944,0.892824,229.543992,1.643441,225.882419,234.324621,0.000232,0.881405,219.498999,1.429924,216.835806,223.497897,-0.004006,0.887912,230.376440,1.640458,226.674967,234.348054,-0.001331,0.896106,217.662972,1.514634,214.641372,221.834443,0.012259,0.890088,792.567215,4.852267,778.073903,804.210365,-0.012523,0.888432,771.598967,4.625066,760.369650,780.684307,-0.014179,0.869587,745.939718,15.503359,717.966644,773.382947,-0.045058,0.456459,769.740187,4.880389,757.210083,780.289326,-0.005844,0.901219,exhaust_valve_leak
27.805223,0.160064,27.420270,28.134427,-0.001744,0.897478,27.770702,0.147276,27.414368,28.113723,-0.000885,0.867197,44.582241,1.347059,41.498680,47.670081,-0.004029,0.892708,42.453287,1.527718,38.681081,45.922561,0.010849,0.876324,13.777711,0.300916,12.860710,14.359054,-0.000201,0.901376,107.496767,0.840176,105.255396,109.359716,0.013058,0.871845,45.026282,0.898979,43.151401,47.392453,0.001975,0.871893,229.459913,1.682305,225.882419,233.914664,0.007023,0.878578,219.507037,1.455369,216.888189,223.497897,0.000503,0.888907,230.343451,1.684615,226.392480,234.348054,-0.000660,0.904696,217.668846,1.583379,213.142504,221.834443,-0.006575,0.879367,792.611101,4.755710,778.073903,804.210365,-0.015573,0.905120,771.486700,4.794419,760.369650,784.780881,-0.016592,0.897183,741.643305,16.066263,710.420288,773.382947,-0.045365,0.448667,770.204388,4.811534,760.516570,783.362426,0.023824,0.891421,exhaust_valve_leak
